一→张	3.88868
如果→说	3.15112
的→女	2.80549
是→说	2.76097
新闻→报道	2.44695
的→独特	2.33226
能→说	2.28003
不要→说	2.27139
有→机会	2.2534
每→平方米	2.19576
的→报道	2.19083
看→起来	2.19078
欧→亚	2.08782
我们→党	2.04602
的→庞大	1.957
用→电	1.94318
只→说	1.88566
每→公斤	1.87655
有→必要	1.87107
什么→时候	1.85718
别→说	1.83456
的→良好	1.81321
其→意义	1.7608
及时→报道	1.72928
的→全新	1.72575
的→蒙古族	1.71944
每→千瓦时	1.69195
再→说	1.69125
没有→透露	1.67772
的→复杂	1.67417
的→崭新	1.65795
沿→江	1.65075
的→广阔	1.61939
按→规定	1.60327
地→报道	1.58115
的→古老	1.56085
本→条例	1.55774
位→女	1.55548
要→说	1.53323
这→张	1.51809
都→说	1.49505
干→嘛	1.47989
或者→说	1.46552
的→美好	1.4365
的→精湛	1.43486
宣传→报道	1.42715
他们→之中	1.41977
会→影响	1.39742
的→有力	1.39044
建国→以来	1.36945
你→说	1.34984
的→特有	1.34099
的→有益	1.33371
了→21	1.3333
有→能力	1.32701
拿→出来	1.32419
为什么→说	1.32243
发展→贡献	1.30558
的→有趣	1.30542
工作→起来	1.29392
的→巨大	1.28757
的→惊人	1.28427
这种→看法	1.26084
就→说	1.25944
天气→预报	1.24741
的→强大	1.23976
并→说	1.23672
的→激烈	1.21178
一→件	1.2044
一→过程	1.20238
的→丰厚	1.1846
只→图	1.17629
不→忘	1.17036
可→说	1.17033
两→张	1.16998
那→张	1.16433
大使→毛磊	1.16258
每→平方公里	1.15607
男→女	1.15155
一→首	1.14681
实际→到位	1.14318
一→道	1.13858
加→起来	1.13634
的→雄厚	1.12988
有→责任	1.08093
市场→机制	1.06607
相对→来说	1.05514
这→一	1.05079
国→首脑	1.04493
的→深厚	1.03597
先→说	1.03456
的→深刻	1.0333
的→潜在	1.01571
首→例	1.01269
的→现代化	1.00812
主席→赵南起	1.00016
坐→下来	0.993662
上年→增长	0.98925
管理→为主	0.982431
的→重要	0.979756
篇→报道	0.978759
的→丰富	0.977773
与→旅行者	0.969972
没有→必要	0.968643
的→固有	0.967054
能→体现	0.967044
的→特别	0.964985
科技→报道	0.960602
了→如下	0.959821
是→近年来	0.955479
一→周	0.955259
同期→下降	0.944787
在→报道	0.944485
做→好	0.939446
的→核心	0.928226
的→强烈	0.919081
本报→讯	0.905498
和平→进程	0.900115
的→年轻	0.899017
第一→阶段	0.898808
的→另外	0.891289
24→小时	0.890485
很→高兴	0.888398
／→葛菲	0.883338
的→评论员	0.877945
工作→进展	0.868348
的→醒目	0.86604
每→桶	0.865705
星火→带头人	0.859941
女→飞人	0.859682
并→报道	0.857845
两→党	0.831803
拉动→作用	0.831286
这种→说法	0.823838
政府→首脑	0.821576
些→时候	0.817767
了→在场	0.817411
的→强劲	0.817381
各→国	0.815818
此→番	0.81248
人权→宣言	0.810864
的→宏大	0.808266
利用→职权	0.807697
的→动人	0.806683
女→主角	0.804032
听→起来	0.802438
也→因此	0.801669
您→说	0.794821
我→来说	0.793614
的→精彩	0.79198
总统→克林顿	0.790487
的→可贵	0.788583
主席→孙孚凌	0.785587
有→90	0.784507
委员长→铁木尔·达瓦买提	0.780946
系列→报道	0.778248
几→张	0.776935
主席→钱正英	0.773882
了→非公有制	0.76968
共→展出	0.768779
想→说	0.768703
并→为此	0.768512
一→席	0.766783
革命→公墓	0.766208
职工→下岗	0.762298
只→剩下	0.757925
的→严重	0.75584
15→岁	0.75094
的→理想	0.747712
一→辆	0.745627
书记→吴官正	0.742189
是→什么样	0.74057
向→外	0.733442
名→女	0.731926
之→差	0.721437
中央→政治局	0.711951
的→特殊	0.711741
委员长→王光英	0.711352
没→说	0.707593
总理→克雷蒂安	0.700868
的→美丽	0.699895
的→闪光	0.69933
这个→过程	0.694684
自然→条件	0.694099
套→丛书	0.69018
整个→过程	0.689177
的→非凡	0.688153
出现→好转	0.686399
的→艰难	0.683586
要→努力	0.682606
的→生动	0.682479
据→新华社	0.678524
颇→感	0.676062
国家→863计划	0.674471
一→篇	0.672869
的→恶劣	0.671238
的→宝贵	0.671182
有关→报道	0.662858
的→新	0.661696
每→小时	0.656314
一→场	0.651747
有→21	0.650725
的→优越	0.650089
改革→进展	0.649873
的→艰巨	0.648553
站→起来	0.640503
每年→递增	0.631877
距→今	0.630884
单→说	0.629784
一→论断	0.629321
会→说	0.624595
下→决心	0.619933
金融→体系	0.619464
每→公顷	0.616803
新→时期	0.614272
全→路	0.613329
结→对子	0.612873
的→图片	0.612033
会议→开幕	0.610634
这→表明	0.606795
的→繁荣昌盛	0.605141
有→一半	0.599893
美元→兑	0.599623
等→九	0.597146
会长→石万鹏	0.59561
纺织→突破口	0.595355
的→正确	0.594823
个→组成部分	0.593941
登记→备案	0.58801
一→副	0.587843
地理→位置	0.587385
一→党	0.587182
有→70％	0.585064
的→繁重	0.584253
的→自尊	0.578624
刑事→辩护	0.577788
建设→精神文明	0.576842
金融→机构	0.576489
多极化→趋势	0.573686
把→马列主义	0.569822
企业→倒闭	0.566055
的→丰富多彩	0.565709
的→21	0.564609
集中→力量	0.56367
的→历史性	0.563594
有→信心	0.562761
的→见闻	0.559727
主席→周光召	0.559081
可以→说	0.556703
更年期→综合征	0.554473
全国→土地日	0.550013
主席→成思危	0.54784
民法→通则	0.545596
一→幅	0.544137
其→作用	0.540963
民→解难	0.540963
全球化→趋势	0.539345
的→绚丽	0.532685
也→相应	0.531823
同期→增长	0.531641
已→突破	0.52803
一→家	0.527505
与→机遇	0.52411
农民→技术员	0.521685
项→艰巨	0.520466
工作→成效	0.519492
的→商业	0.518991
在→会见	0.516394
应该→说	0.513833
石油→生产国	0.510968
谁→说	0.510319
总→干事	0.507303
的→灿烂	0.506158
的→突飞猛进	0.505909
了→几	0.50459
群众→排忧解难	0.503209
甚至→说	0.502364
第二→阶段	0.501294
的→有效	0.500727
两→强	0.499121
复兴→贡献	0.49823
无→着落	0.497096
很→遗憾	0.495581
以→晴到多云	0.495421
这种→局面	0.494761
