四分开→一完善	-5.12286
明细→账目单	-5.22882
骨质→疏松	-5.3696
减租→减息	-5.41504
防盲→治盲	-5.41636
东洋→证券杯	-5.47393
考风→考纪	-5.50978
城信→中心社	-5.64386
奥斯卡→金像奖	-5.73791
给水→工程团	-5.848
脊髓→灰质炎	-5.94753
泽宁根→古堡	-6.02975
虾丸→鸡皮	-6.08597
穹幕→影厅	-6.1704
哥德巴赫→猜想	-6.25214
直体→后空翻	-6.26303
三塘→酱厂	-6.26303
夏商周→断代	-6.26303
子宫→肌瘤	-6.3841
货邮→运输量	-6.3841
伏季→休渔	-6.41504
锈迹→斑斑	-6.48286
纸浆→模塑	-6.48286
连城→木制品厂	-6.49185
原地→踏步	-6.52838
五台→古刹	-6.75489
鹿岛→鹿角队	-6.81378
京师→大学堂	-6.82234
参事→全今哲	-6.83007
液化→石油气	-6.84246
林散之→书法集	-6.84604
掺杂→使假	-6.85843
糖精→钠	-6.90191
东大→阿尔派	-6.9413
脱胎→漆器	-6.98026
险工→险段	-6.99405
养家→糊口	-7.00643
悬浮→颗粒物	-7.00703
育迪→职校	-7.02023
刑讯→逼供	-7.05223
李维平→刘建春	-7.09507
笪→县令	-7.14345
鲨鱼→软骨素	-7.14909
大水→漫灌	-7.15601
象牙→微雕	-7.16398
围追→堵截	-7.16993
三改→一加强	-7.17493
总督→韦奇立	-7.21705
肃立→默哀	-7.22937
三优→一满意	-7.24839
半自动→步枪	-7.25154
齐齐哈尔→黑龙队	-7.38049
厂规→厂纪	-7.39874
拜师→学艺	-7.40731
F—16→战斗机	-7.41168
欧里→供电所	-7.42146
氨→氮	-7.46782
夏茸尕布→活佛	-7.46782
泰明→国贸	-7.50783
开白→砖厂	-7.50978
统一部→次官	-7.57578
中关村→电脑节	-7.58496
新堰→变电站	-7.58496
初战→告捷	-7.63862
易燃易爆→危险物品	-7.64503
商务部长→戴利	-7.66551
北界城→煤窑	-7.6736
DNA→指纹图	-7.67807
1202→钻井队	-7.69021
琢→玉	-7.70526
生化→需氧量	-7.72845
失声→痛哭	-7.77612
取保→候审	-7.78463
关贸→总协定	-7.79141
纳西→古乐	-7.80197
有线电视→新闻网	-7.80788
无氟→制冷剂	-7.8086
粉碎性→骨折	-7.81136
算术→平均数	-7.81378
永济→电机厂	-7.82234
资质→证书费	-7.8314
献计→出力	-7.8323
犹他→爵士队	-7.83627
解州→铝厂	-7.85347
三毛→从军记	-7.85997
本溪市→宏达	-7.87852
热流量→精度	-7.896
来不得→半点	-7.94337
税务员→收税	-7.94418
交响诗→大合唱	-7.95514
慧康→托老院	-7.95615
麻省→理工学院	-7.9576
契约型→封闭式	-7.97525
长安→大戏院	-8.02477
房前→屋后	-8.03534
外相→小渊惠三	-8.03665
1205→钻井队	-8.03803
加赛→快棋	-8.03942
玉泉营→环岛	-8.05167
蚌埠→火柴厂	-8.05225
孟西安→祁勇	-8.05379
袋料→香菇	-8.06527
晋→绥	-8.06532
收容→遣送	-8.10281
文传→电讯社	-8.11125
中南→林学院	-8.1197
王储→玛哈·哇集拉隆功	-8.12656
马尔维纳斯→群岛	-8.12656
大公储→亨利	-8.12662
传统式→越野	-8.13822
恩格尔→系数	-8.16165
投篮→命中率	-8.19299
共商→国是	-8.2013
短池→游泳赛	-8.20641
小渊→外相	-8.24818
半殖民地→半封建	-8.25882
滇池→草海	-8.26706
琉璃河→水泥厂	-8.27346
七人制→橄榄球赛	-8.27986
薪火→相传	-8.28327
食肉→恐龙	-8.32788
触犯→刑律	-8.33825
活佛→转世	-8.34135
镇海→炼化	-8.3545
防沙→治沙	-8.35935
孟西安→王鸣媛	-8.36087
卓里→机械厂	-8.36257
立功→受奖	-8.37173
土著→地权	-8.3736
赃款→赃物	-8.37965
明仁→天皇	-8.39089
读报→用报	-8.431
高音→喇叭	-8.44843
制假→售假	-8.45169
超大规模→集成电路	-8.45206
驱逐舰→舰长	-8.46271
打架→斗殴	-8.47072
杏花村→汾酒厂	-8.48121
华彩→乐章	-8.50355
缅甸→财金队	-8.50383
闪闪→发光	-8.51715
苏伊士→运河	-8.52732
浑身→解数	-8.54136
园艺→博览局	-8.55043
戈兰→高地	-8.55384
保暖→简易房	-8.57814
新编→历史剧	-8.58614
开枪→扫射	-8.60288
抽水→蓄	-8.61298
团团→围住	-8.62408
涡流→磁场	-8.63353
从重→从快	-8.65199
开门→纳谏	-8.65761
长女→邓林	-8.66742
柳木→拐杖	-8.67385
塔山→阻击战	-8.67806
南桐→矿务局	-8.68194
中保→财险	-8.68194
新余市→渝水区	-8.6851
靖远→羊羔	-8.68718
曲线→木地板	-8.69615
几经→周折	-8.70057
天津港→保税区	-8.74187
更年期→综合征	-8.74838
基尼→系数	-8.75022
汉正街→地税所	-8.76693
净现金→流量	-8.77648
芳草→萋萋	-8.78403
灯火→通明	-8.7891
长征二号丙→改进型	-8.79013
洞庭湖→蓄滞洪区	-8.79013
休斯敦→航天城	-8.81378
十星级→文明户	-8.82761
民法→通则	-8.83853
偷税→漏税	-8.84801
步履→蹒跚	-8.84984
阿尔法→磁谱仪	-8.85393
共青→林场	-8.85502
陈方→安生	-8.86269
国旅→总社	-8.86421
电动→助力	-8.86421
沈飞→客车队	-8.86913
聚福隆→茶园	-8.88221
短距离→全能	-8.90039
NEC杯→围棋赛	-8.90441
医德→医风	-8.90441
政要→电贺	-8.92014
男人→兵阵	-8.95026
植被→恢复费	-8.95456
彭城→发电厂	-8.96111
开国→元勋	-8.96317
无害化→处理率	-8.99022
美容→美发	-9.00118
无铅→汽油	-9.00918
明码→标价	-9.01533
驻外→使领馆	-9.03846
激光→照排	-9.05028
云冈→石窟	-9.05551
摆摊→设点	-9.06959
保温→简易房	-9.07032
绿水→青山	-9.09521
东条英机→歌功颂德	-9.0985
广义→相对论	-9.12617
审计署→审计长	-9.15711
除险→加固	-9.16279
深证→成份股	-9.17006
价费字→〔	-9.17461
双目→失明	-9.17543
政务院→参事	-9.17676
嚼→告特叶	-9.17994
新式→冰刀	-9.19117
尼赫鲁—甘地→家族	-9.19202
朗朗→星空	-9.20121
满头→银发	-9.2013
超期→羁押	-9.22882
警长→公开栏	-9.23952
帆张网→渔船	-9.24182
盐阜→大众报	-9.24343
姓氏→笔划	-9.24833
年过→八旬	-9.27723
洛克比→空难	-9.2813
美特→装饰	-9.29078
扬子江→药业	-9.29868
承兑→汇票	-9.29924
黄栗→树枝	-9.3107
撑→危局	-9.34204
军旗→飘飘	-9.3452
可赛→矿泉水	-9.34975
软弱→涣散	-9.35435
前卫→寰岛	-9.39655
亲耳→聆听	-9.40476
办税→服务厅	-9.4138
繁衍→生息	-9.41695
授信→额度	-9.4195
蓝→印花布	-9.42146
发自→肺腑	-9.42849
女王→伊丽莎白二世	-9.4436
莲花→味精	-9.44446
康→恩	-9.45693
男生→贾里	-9.48186
画店→画廊	-9.48286
全盘→西化	-9.48535
诺罗敦·拉那烈→亲王	-9.48728
散打→搏击	-9.49241
中杏→酒厂	-9.49513
掣→签	-9.52725
瓶→掣	-9.52913
执业→医师法	-9.55639
刑法→分则	-9.56054
场场→爆满	-9.56458
忠于→职守	-9.59962
家境→贫寒	-9.60288
同场→竞技	-9.60404
直排式→热水器	-9.60831
住友→信托	-9.61486
吉首→军分区	-9.619
权衡→利弊	-9.63093
前排→就座	-9.63093
前卫→寰岛队	-9.63321
新教→教派	-9.63947
遇刺→身亡	-9.65481
一揽子→平均价	-9.65613
救命→恩人	-9.6591
合伙→企业法	-9.67045
孕产妇→死亡率	-9.67385
坂下→信用社	-9.67979
轻装→上阵	-9.68008
市容→市貌	-9.68075
龙泉→驾校	-9.68535
开动→脑筋	-9.69599
星期日→泰晤士报	-9.73305
楼上→楼下	-9.73917
玉溪→卷烟厂	-9.74
贾建舟→刘磊	-9.74072
涨潮→时分	-9.74573
义勇军→进行曲	-9.75489
睦邻→互信	-9.75489
来势→凶猛	-9.76227
正月→初四	-9.76884
彩旗→招展	-9.79333
特种→用途林	-9.8026
肝胆→外科	-9.8115
世→夏茸尕布	-9.81628
淘→粪	-9.82234
短时→雷雨	-9.82396
假酒→中毒案	-9.82548
动植物→检疫局	-9.82664
燃放→烟花	-9.83007
防疫→接种	-9.83975
环岛→家具城	-9.8401
诚实→守信	-9.84158
特派员→马毓真	-9.84401
技工贸→总收入	-9.84862
法兰西→集萃	-9.85098
落入→法网	-9.8705
头发→花白	-9.88364
市价→总值	-9.88367
寻常→百姓家	-9.88442
碧波→荡漾	-9.88679
改频→入网	-9.89567
司令官→金正日	-9.90842
署长→钱冠林	-9.9092
火星→探路者	-9.92243
日内瓦→万国宫	-9.92665
站稳→脚跟	-9.9278
大彰山→茶	-9.92902
军衔→警衔	-9.93838
恐龙蛋→化石	-9.93839
藏语系→佛教	-9.93839
激光→唱盘	-9.95517
滑板→滑雪	-9.9648
小白→热线	-9.96759
皇家→马德里队	-9.98028
财税→金融版	-9.98243
竖起→大拇指	-9.99313
还本→付息	-10.0003
春耕→备播	-10.0198
实况→转播	-10.0226
司令员→刘顺尧	-10.0318
九年制→义务教育	-10.0335
辨→真伪	-10.0419
寒气→袭	-10.0551
无性→繁殖	-10.0627
律政司→司长	-10.0631
等待→戈多	-10.0783
台网→测定	-10.0832
高保真→音响	-10.0944
射击→射箭	-10.0948
甲方→乙方	-10.1058
庇护→伞	-10.1341
X—33→表	-10.1416
烟草→专卖局	-10.1439
六六→民主党	-10.152
宇航→核动力	-10.153
草食→牲畜	-10.1586
翁→老大	-10.1625
尤伯杯→羽毛球赛	-10.1774
电能→损耗	-10.1999
白梅→水泥厂	-10.2036
汉→长安城	-10.2053
马德里→和会	-10.2084
吊脚→楼房	-10.2128
男高音→歌唱家	-10.2175
网箱→养鱼	-10.2358
〔→1992	-10.2375
1992→〕	-10.2375
招生→简章	-10.2518
尘土→飞扬	-10.2553
苦练→内功	-10.258
保值→贴补率	-10.2615
兖州→矿业	-10.2615
秦始皇→兵马俑	-10.2669
红富士→苹果	-10.2697
围棋→新人王赛	-10.2726
临床→用血	-10.2726
申购→配号	-10.2795
助理→塞缪尔·伯杰	-10.2796
虚报→浮夸	-10.2964
农药→残毒	-10.3071
陕甘宁→边区	-10.3083
防盗→报警器	-10.3261
岭澳→核电站	-10.3279
姑息→迁就	-10.3431
爆出→冷门	-10.3445
照抄→照搬	-10.35
财政司→司长	-10.3554
红十字→方队	-10.365
中兴→通讯杯	-10.3664
平反→冤假错案	-10.3669
中锋→王治郅	-10.3696
越秀→酒家	-10.3759
孙子→兵法	-10.3902
蒙古国→引渡	-10.3924
伤痕→累累	-10.3978
栾城县→供电局	-10.4
苏→三山	-10.4238
京丰→宾馆	-10.4376
沃尔特→水库	-10.4414
招收→保送生	-10.4507
布伦特→原油	-10.4562
归侨→侨眷	-10.4662
瑶族→舞曲	-10.4839
抗震→设防	-10.4854
幅员→辽阔	-10.486
BNP→百富勤	-10.4921
2460→平方公里	-10.4927
舰艇→编队	-10.5012
健力宝→青年队	-10.5051
敦雷→核	-10.5165
北江→大堤	-10.5204
兴致→盎然	-10.5358
前场→任意球	-10.5372
撒哈拉→以南	-10.5412
神经→毒气	-10.5458
三军→仪仗队	-10.548
彭→伯伯	-10.552
狂→泻	-10.5526
挺立→潮头	-10.5552
氧→元素	-10.5552
克利夫兰→交响乐团	-10.5558
干事→中岛宏	-10.5652
尝→胜果	-10.5702
主教练→叶鹏	-10.5785
互助→互济	-10.5801
徐州→华润	-10.595
浩然→正气	-10.5955
随地→吐	-10.5966
烟花→爆竹	-10.6184
达赖→喇嘛	-10.6363
二滩→输电	-10.6439
深水→航道	-10.6439
开国→大典	-10.6466
丹参→滴丸	-10.6493
藏传→佛教	-10.6541
冉冉→升起	-10.6573
越级→上访	-10.6699
